"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu05010","mmu05010","Alzheimer disease","88/1178","383/8997",4.29615060266557e-08,5.49549264590971e-07,3.50475443901665e-07,"17762/14810/12669/23797/11785/11789/11836/11938/51897/329015/76559/12005/109880/12288/70405/12334/12367/12864/13000/13001/12387/16594/13542/13543/13544/15925/14682/108071/56637/16367/384783/93687/27373/16572/16574/16573/16593/74764/26408/26417/26420/26414/26395/26396/54405/17991/66091/17992/66495/68194/66046/66916/595136/16151/14811/14812/18125/641340/75669/225326/18795/18797/19055/19056/67738/19181/19185/66413/67151/18798/22272/110157/16653/12421/20168/68585/227059/277468/20617/22144/22145/53857/238463/22151/73710/234664/29869/74781",88
"mmu04010","mmu04010","MAPK signaling pathway","72/1178","294/8997",5.24041226426092e-08,6.43522626051241e-07,4.10407023643171e-07,"76089/17762/23797/11836/109689/216869/109880/12294/12286/12287/12288/12290/12295/12297/12298/12367/12300/54376/81905/12928/12929/72349/13836/13869/18479/16180/30957/16590/18750/18751/18752/20111/20112/56613/73086/26404/71751/26408/26409/26412/225028/26921/17260/26417/26420/26414/26395/26396/26397/26398/26399/16151/18015/18212/224105/19055/19056/19042/19043/218397/19353/110157/215449/114713/16653/19417/19418/20662/56274/16765/68652/381921",72
"mmu04015","mmu04015","Rap1 signaling pathway","56/1178","214/8997",1.58251488186991e-07,1.82568549086768e-06,1.16433225201916e-06,"76089/14810/110351/432530/224129/11512/11514/11515/23797/192786/12927/109880/70405/12801/12928/12929/12387/12388/238130/13800/13836/14026/14682/16590/18750/18751/18752/14924/50791/99470/26417/26395/26396/26397/26399/14811/14812/93742/18795/18797/18803/107746/70549/18798/19353/110157/56044/64143/215449/16653/51791/56508/217692/244668/20469/21844",56
"mmu04261","mmu04261","Adrenergic signaling in cardiomyocytes","44/1178","152/8997",1.60565173463932e-07,1.82568549086768e-06,1.16433225201916e-06,"226849/26932/26931/432530/224129/11512/11514/11515/23797/11928/98660/232975/11938/67972/11941/12294/12288/12295/12297/12298/70405/12300/54376/81905/108058/20541/14682/12322/12323/12325/18750/73086/26417/18795/18797/19045/58200/381290/21770/320707/18798/56508/399548/20544",44
"mmu04730","mmu04730","Long-term depression","24/1178","60/8997",1.66898563317476e-07,1.82992353351661e-06,1.16703506680641e-06,"11836/53623/109880/12286/14674/14682/14799/14800/14804/14816/18750/18751/18752/26417/26395/26396/18125/18795/18797/234889/18798/110157/16653/20190",24
"mmu05031","mmu05031","Amphetamine addiction","26/1178","69/8997",2.11950924611383e-07,2.24375633985153e-06,1.4309572405705e-06,"14810/224129/109731/53623/12288/70405/108058/14799/14800/14802/12322/12323/12325/12326/18750/18751/18752/14811/14812/19045/19055/19056/19049/13162/20907/21823",26
"mmu05014","mmu05014","Amyotrophic lateral sclerosis","83/1178","369/8997",2.79131350285566e-07,2.85644415125563e-06,1.8216993387058e-06,"14810/56444/51897/329015/76559/20239/233871/12367/12460/68942/12864/16594/13191/69654/67665/218210/20511/13869/233908/14799/14800/15114/15185/16572/16574/16573/16593/74764/26408/17184/66734/26397/26399/54405/17991/66091/17992/66495/68194/66046/66916/595136/380684/18039/18040/14811/14812/18125/641340/103468/227720/18141/18226/19069/269966/75669/225326/107939/19055/19056/19181/19185/66413/67151/22272/19353/12421/19386/229279/237782/18412/230908/22144/22145/53857/238463/22151/73710/269523/108989/29869/56491/74781",83
"mmu04935","mmu04935","Growth hormone synthesis, secretion and action","36/1178","116/8997",3.30603587134677e-07,3.27404197581761e-06,2.08802265558744e-06,"432530/224129/11512/11514/11515/23797/12927/12288/12928/12929/14083/14682/56637/16367/384783/18750/18751/18752/26417/26420/26414/26395/26396/26397/26398/26399/18795/18797/18803/18798/110157/16653/20418/20662/20846/20848",36
"mmu04725","mmu04725","Cholinergic synapse","35/1178","112/8997",3.99117088513267e-07,3.82902956792415e-06,2.44196639682459e-06,"11423/12669/12672/432530/224129/11512/11514/11515/23797/12286/12287/12288/12647/108058/14704/14682/12322/12323/12325/12326/16519/16522/16536/110862/226922/18750/18751/18752/26417/26395/18795/18797/18798/16653/63993",35
"mmu04912","mmu04912","GnRH signaling pathway","30/1178","90/8997",5.75152554506185e-07,5.35066164343633e-06,3.41238836166349e-06,"432530/224129/11512/11514/11515/12288/70405/108058/19229/14682/12322/12323/12325/18750/18751/18753/26417/26420/26414/26395/26396/26397/26398/26399/18795/18797/18798/110157/16653/20662",30
"mmu04540","mmu04540","Gap junction","29/1178","86/8997",6.7294908060092e-07,6.07633434542595e-06,3.87518665609199e-06,"432530/224129/11512/11514/11515/21872/14682/14816/108071/104318/18750/18751/18752/26417/26395/26396/18795/18797/234889/18798/110157/16653/20662/22144/22145/53857/238463/22151/73710",29
"mmu05135","mmu05135","Yersinia infection","39/1178","134/8997",6.93227496069261e-07,6.0805954655218e-06,3.87790418853782e-06,"23797/54126/69632/74192/108100/12927/12928/12929/140580/140579/14083/19229/14682/56637/20111/20112/16885/26409/26417/26420/26414/26395/26396/26397/26398/26399/16151/18720/18719/18717/320795/109333/18803/19353/19878/68652/73178/68524/330319",39
"mmu05033","mmu05033","Nicotine addiction","18/1178","40/8997",7.3991573855552e-07,6.3098369926818e-06,4.02410313951248e-06,"14810/53623/12286/12287/14394/14396/14397/14400/14401/14402/14406/14799/14800/14802/14811/14812/140919/22348",18
"mmu04666","mmu04666","Fc gamma R-mediated phagocytosis","30/1178","92/8997",9.78743231377163e-07,8.11223478006782e-06,5.17358364166849e-06,"23797/218038/74192/13196/211914/30948/12631/12928/12929/18479/14389/18750/18751/18753/18754/18752/72508/16885/26417/26395/18720/18719/18717/18803/19353/110157/16332/56632/83767/245880",30
"mmu04024","mmu04024","cAMP signaling pathway","55/1178","220/8997",1.00412026593673e-06,8.11223478006782e-06,5.17358364166849e-06,"14810/12669/432530/224129/11512/11514/11515/23797/11928/98660/232975/11938/67972/11941/53623/330953/109880/12288/70405/108058/18479/54393/242425/14799/14800/14802/15166/12322/12323/12325/12326/26417/26420/26414/26395/26396/17931/14811/14812/11517/23984/18577/238871/19045/19049/381290/320707/18578/19353/110157/215449/19878/56508/20544/21844",55
"mmu04961","mmu04961","Endocrine and other factor-regulated calcium reabsorption","23/1178","61/8997",1.04708168054348e-06,8.24241220325253e-06,5.25660438815351e-06,"11512/11515/11771/11772/11928/98660/232975/67972/11941/12307/74325/13429/103967/20541/14682/18750/18751/18752/18795/18797/381290/320707/18798",23
"mmu04371","mmu04371","Apelin signaling pathway","39/1178","137/8997",1.28571984449558e-06,9.86789980650361e-06,6.29326029147839e-06,"108097/105787/108079/432530/224129/11512/11514/11515/23797/70405/20541/14704/14674/14682/208727/15184/12326/18754/72508/17258/17260/17261/26417/66734/26395/26396/18125/75669/225326/18795/18797/18798/110157/16653/20104/20190/20544/17126/56632",39
"mmu04929","mmu04929","GnRH secretion","23/1178","63/8997",2.01921180864639e-06,1.51194640305961e-05,9.64244920175169e-06,"23797/109689/216869/12288/54393/242425/14682/15165/15166/15168/16519/16522/18750/18751/18752/26417/26395/26396/18795/18797/18798/110157/16653",23
"mmu04810","mmu04810","Regulation of actin cytoskeleton","54/1178","220/8997",2.30719300585952e-06,1.65424703030244e-05,1.05499724888138e-05,"329165/12669/12672/11789/11836/73341/54126/69632/74192/108100/12927/109880/12631/12928/12929/20430/76884/13367/54004/13800/14083/14163/18711/18479/216963/14674/544963/16885/26417/26395/26396/17931/224105/18481/214230/18718/108083/117150/18720/18719/18717/232807/19045/19353/110157/16653/232906/19878/20544/20662/237860/21844/83767/73178",54
"mmu04911","mmu04911","Insulin secretion","28/1178","86/8997",2.31702352778518e-06,1.65424703030244e-05,1.05499724888138e-05,"432530/224129/11512/11514/11515/11928/98660/232975/12288/116838/108058/14682/12322/12323/12325/16531/18750/18751/18752/11517/26875/18795/18797/18798/56508/20614/20907/22318",28
"mmu04925","mmu04925","Aldosterone synthesis and secretion","31/1178","102/8997",3.51846105463744e-06,2.4549262358493e-05,1.56563099560422e-05,"432530/224129/11512/11514/11515/11928/98660/232975/67972/11941/11908/12288/70405/269060/108058/14682/52163/12322/12323/12325/12326/18750/18751/18754/18752/207728/18795/18797/381290/320707/18798",31
"mmu03015","mmu03015","mRNA surveillance pathway","31/1178","103/8997",4.41340677326931e-06,3.01092417643039e-05,1.92021908731717e-05,"226849/26932/26931/326622/56215/51786/68219/432508/269061/108062/228410/13680/14852/14853/103677/66899/233908/74737/56422/67897/18458/18949/19045/21770/230721/19704/19826/226517/51796/230908/74320",31
"mmu04970","mmu04970","Salivary secretion","27/1178","85/8997",5.92632716636764e-06,3.95517921755406e-05,2.52241842779035e-05,"432530/224129/11512/11514/11515/11928/98660/232975/67972/11941/20535/70405/14682/16531/18750/18751/18752/18125/18795/18797/234889/381290/320707/18798/20496/20544/22318",27
"mmu04014","mmu04014","Ras signaling pathway","55/1178","235/8997",8.67739727191669e-06,5.66800204782643e-05,3.61477243578164e-05,"14810/11350/11352/23797/56784/72399/70405/226525/13836/66482/18479/14388/14389/14704/16590/18750/18751/18752/16706/333050/26417/26420/26414/26395/26396/16151/18015/14811/14812/18212/224105/18481/214230/18803/19247/218397/19353/110157/56044/64143/215449/114713/19414/16653/19415/19765/19417/19418/225870/228850/20418/56392/20662/240057/21844",55
"mmu05211","mmu05211","Renal cell carcinoma","23/1178","68/8997",8.97474709154549e-06,5.7400986606343e-05,3.6607521031304e-05,"23797/11836/11864/109880/12928/12929/18479/14388/26417/26395/26396/224105/18481/214230/19247/107746/94315/19353/110157/215449/16653/20662/209446",23
"mmu05016","mmu05016","Huntington disease","66/1178","302/8997",1.30224899668125e-05,8.15898861186009e-05,5.20340093195946e-05,"14810/11771/11772/56444/51897/329015/76559/53623/12287/12367/74325/12864/16594/13191/69654/67665/13385/20512/20511/14682/14799/14800/14802/108071/15114/15194/16572/16574/16573/16593/74764/269881/26408/26420/26414/54405/17991/66091/17992/66495/68194/66046/66916/595136/14812/641340/75669/225326/18795/18797/19181/19185/66413/67151/18798/22272/12421/20907/22144/22145/53857/238463/22151/73710/29869/74781",66
"mmu03040","mmu03040","Spliceosome","35/1178","134/8997",3.45544607364973e-05,0.000212164388922093,0.00013530799362081,"56215/71702/27967/74351/72047/212880/233908/76936/23983/54633/68988/70052/68879/70767/319322/64340/66810/67039/19655/229279/68981/67465/81898/107686/67332/20227/66354/76938/67958/67439/56070/331401/22185/320632/60321",35
"mmu04530","mmu04530","Tight junction","41/1178","167/8997",3.72801180446238e-05,0.0002244116909745,0.000143118719428277,"76089/108097/105787/108079/75723/16800/102098/74192/192786/21872/70737/13383/23859/53310/54357/15525/18754/26408/14924/18016/231830/26420/26414/17475/56217/83814/17999/93742/19353/70497/19878/105782/13043/20869/104027/22144/22145/53857/238463/21844/21873",41
"mmu04971","mmu04971","Gastric acid secretion","23/1178","75/8997",5.35334218045416e-05,0.000316053086422967,0.000201563086146655,"432530/224129/11512/11514/11515/11928/98660/232975/20535/70405/108058/14682/12322/12323/12325/16526/18750/18751/18752/18795/18797/18798/20544",23
"mmu04916","mmu04916","Melanogenesis","28/1178","100/8997",5.47465712172527e-05,0.000317116931390502,0.000202241554049831,"432530/224129/11512/11514/11515/70405/12387/13542/13543/13544/108058/14682/56637/12322/12323/12325/16590/18750/18751/18752/26417/26395/26396/18795/18797/18798/110157/16653",28
"mmu04022","mmu04022","cGMP-PKG signaling pathway","41/1178","173/8997",8.80677691212021e-05,0.000500681576300167,0.000319310040088569,"432530/224129/11512/11514/11515/23797/11928/98660/232975/11938/67972/11941/12288/70405/20541/14674/14682/14886/16367/384783/16531/18754/17258/17260/17261/26417/26395/26396/17931/207728/18795/18797/19045/19055/19056/234889/381290/320707/18798/110157/19878",41
"mmu05214","mmu05214","Glioma","22/1178","74/8997",0.000129206920550878,0.000721209538347627,0.00045995190856389,"23797/11836/109880/70405/108058/52163/12322/12323/12325/12326/18750/18751/18752/26417/26395/26396/18803/19211/110157/16653/20418/20662",22
"mmu04915","mmu04915","Estrogen signaling pathway","33/1178","134/8997",0.000195293731336085,0.00106961584133929,0.000682148282150206,"432530/224129/11512/11514/11515/23797/70405/14228/14229/54393/242425/14682/14816/16661/16663/16664/68239/16519/16522/18753/16672/53617/26417/26395/26396/17977/18795/18797/18798/110157/16653/20418/20662",33
"mmu05100","mmu05100","Bacterial invasion of epithelial cells","22/1178","76/8997",0.000198593169238891,0.00106961584133929,0.000682148282150206,"74192/12927/12402/12488/74325/12928/12929/12385/12386/12387/622434/13429/103967/140580/140579/14083/14388/19353/20418/13043/83767/73178",22
"mmu04972","mmu04972","Pancreatic secretion","29/1178","114/8997",0.000259230210688654,0.00137213232209339,0.000875078388168597,"432530/224129/11512/11514/11515/11928/98660/232975/11938/67972/11941/20535/54403/14682/16531/18750/18751/18752/18795/18797/381290/320707/18798/19340/19353/215449/80718/20496/20544",29
"mmu05205","mmu05205","Proteoglycans in cancer","45/1178","205/8997",0.000273329047561483,0.00142223758646399,0.000907033057028292,"11735/23797/11733/109676/11836/69632/109880/12367/12402/12387/13869/108058/14083/327826/18479/14388/75705/12322/12323/12325/18750/18751/18752/72508/26417/26395/26396/17931/18569/18607/18803/232807/19045/19247/19353/110157/16653/19878/20104/20544/17126/20662/13043/20848/21844",45
